,App,Category,CategoryNum,Rating,Reviews,Size,Installs,Free,Price,Content Rating,Content RatingNum,Genre_1,Genre_2,Last Updated,Current Ver,Android Ver
6030,DN eAvis,NEWS_AND_MAGAZINES,32,2,61,4099999,10000,1,0,Everyone,1,News & Magazines,nan,02/01/2017,2.0.0,4.1
6031,DN Sync,NEWS_AND_MAGAZINES,32,4,56,28000,1000,1,0,Everyone 10+,3,News & Magazines,nan,13/06/2016,1.15,2.3.3
6032,DN Reader,NEWS_AND_MAGAZINES,32,4,18,1800000,100,1,0,Everyone,1,News & Magazines,nan,13/03/2014,1,4
6033,e-DN - den digitala tidningen frÃ¥n Dagens Nyheter,NEWS_AND_MAGAZINES,32,2,160,32000000,50000,1,0,Everyone 10+,3,News & Magazines,nan,24/05/2018,1.3.2,4.4
6034,MultiPicture Live Wallpaper dn,PERSONALIZATION,27,4,505,288000,10000,0,1.99,Everyone,1,Personalization,nan,02/10/2013,0.6.11,2.1
6035,DN Blog,SOCIAL,21,5,20,4200000,10,1,0,Teen,2,Social,nan,23/07/2018,1,4
6036,Dagens Nyheter,NEWS_AND_MAGAZINES,32,2,2055,17000000,100000,1,0,Everyone,1,News & Magazines,nan,07/04/2018,4.2.7,4.4
6037,DN.VR,NEWS_AND_MAGAZINES,32,3,29,37000000,5000,1,0,Everyone 10+,3,News & Magazines,nan,23/05/2018,2.1.1,5
6038,DN - DiÃ¡rio de NotÃ­cias,NEWS_AND_MAGAZINES,32,3,794,15000000,100000,1,0,Everyone,1,News & Magazines,nan,26/07/2018,3.2.7,4.1
6039,DN Employee,FAMILY,19,5,1,3800000,10,1,0,Everyone,1,Education,nan,25/06/2018,1.4,4.4
6040,DN Calculators,FINANCE,12,5,12,775000,100,1,0,Everyone,1,Finance,nan,09/05/2013,1.11,3
6041,Writing Wizard Premium - Handwriting,FAMILY,19,4,89,33000000,5000,0,4.49,Everyone,1,Education,Education,12/03/2017,2.5.0,4.0.3
6042,Sverige Tidningar,NEWS_AND_MAGAZINES,32,4,905,4000000,50000,1,0,Everyone,1,News & Magazines,nan,30/07/2018,2.2.2.1,4
6043,Dragon Nest M,FAMILY,19,4,11872,62000000,100000,1,0,Teen,2,Role Playing,nan,17/07/2018,1.2.0,4.3
6044,Guardian Hunter: SuperBrawlRPG,FAMILY,19,4,364013,27000000,1000000,1,0,Everyone 10+,3,Role Playing,nan,08/06/2018,14.4.4.00,4.1
6045,ES Remote,FAMILY,19,3,707,15000000,100000,1,0,Everyone,1,Entertainment,nan,20/11/2014,2.1.1,2.3
6046,Destiny Ninja Shall we date otome games love story,GAME,18,4,13079,30000000,500000,1,0,Everyone 10+,3,Adventure,nan,20/04/2018,1.6.2,4
6047,Day Night Live Wallpaper (All),PERSONALIZATION,27,4,4856,18000000,50000,0,2.49,Everyone,1,Personalization,nan,31/01/2018,1.5.3,4
6048,CritDice - Dice Roller,FAMILY,19,4,2910,5300000,50000,1,0,Everyone,1,Entertainment,nan,30/10/2016,2.0.0,4.1
6049,Cursive Writing Wizard - Handwriting,FAMILY,19,4,3745,31000000,1000000,1,0,Everyone,1,Education,Education,12/03/2017,2.5.0,4.0.3
6050,Free Poker Games : Downtown Casino - Texas Holdem,GAME,18,4,2032,50000000,50000,1,0,Teen,2,Card,nan,06/05/2018,0.1.27,4.1
6051,WFVS 2018 | WhatApp Full Video Status & Downloader,PRODUCTIVITY,28,4,596,22000000,50000,1,0,Everyone,1,Productivity,nan,07/04/2018,1.3,4.1
6052,Maher EL Mouaikly - Offline,FAMILY,19,4,166,2600000,10000,1,0,Everyone,1,Entertainment,nan,24/05/2017,1.1.0,3.1
6053,Darkness Rises,FAMILY,19,4,456474,86000000,5000000,1,0,Teen,2,Role Playing,nan,24/07/2018,1.2.0,4.4
6054,NARUTO X BORUTO NINJA VOLTAGE,GAME,18,4,267395,71000000,5000000,1,0,Everyone 10+,3,Action,nan,19/07/2018,1.1.7,4.4
6055,Sword Art Online: Integral Factor,FAMILY,19,4,45359,32000000,1000000,1,0,Everyone 10+,3,Role Playing,nan,26/07/2018,1.0.9,4.4
6056,Mahalaxmi Dindarshika 2018,PRODUCTIVITY,28,4,25427,9200000,1000000,1,0,Everyone,1,Productivity,nan,01/05/2018,18,4
6057,"Microsoft To-Do: List, Task & Reminder",PRODUCTIVITY,28,4,14432,16000000,1000000,1,0,Everyone,1,Productivity,nan,31/07/2018,1.36.82,4.4
6058,Notepad & To do list,PRODUCTIVITY,28,4,226295,4200000,10000000,1,0,Everyone,1,Productivity,nan,06/06/2018,4.3.19,2.3.3
6059,To Do List,PRODUCTIVITY,28,4,253155,3500000,5000000,1,0,Everyone,1,Productivity,nan,19/03/2018,3.0.17,4
6060,"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,28,4,549900,60000000,10000000,1,0,Everyone,1,Productivity,nan,18/07/2018,7.3.30,4.1
6061,do,FAMILY,19,3,1073,5900000,100000,1,0,Everyone,1,Strategy,nan,06/08/2016,1.0.4,4
6062,Does not Commute,GAME,18,4,154108,78000000,5000000,1,0,Everyone,1,Racing,nan,13/10/2015,1.4.2,2.3
6063,Todoist: To-do lists for task management & errands,PRODUCTIVITY,28,4,155998,12000000,10000000,1,0,Everyone,1,Productivity,nan,08/05/2018,12.8.2,4.4
6064,To Do Reminder with Alarm,PRODUCTIVITY,28,4,72161,4900000,1000000,1,0,Everyone,1,Productivity,nan,21/03/2018,2.68.14,4
6065,wikiHow: how to do anything,BOOKS_AND_REFERENCE,4,4,43088,3000000,1000000,1,0,Teen,2,Books & Reference,nan,19/04/2017,2.7.3,4
6066,"Ike - To-Do List, Task List",PRODUCTIVITY,28,4,6320,6300000,100000,1,0,Everyone,1,Productivity,nan,12/10/2016,2,4.4
6067,"My Effectiveness: To do, Tasks",PRODUCTIVITY,28,4,14089,8400000,500000,1,0,Everyone,1,Productivity,nan,08/05/2018,0.21.1,4.1
6068,Do it (Tomorrow),PRODUCTIVITY,28,4,26452,4000000,1000000,1,0,Everyone,1,Productivity,nan,11/03/2014,2.3.5,2.1
6069,Do Not Disturb,PRODUCTIVITY,28,4,6120,1900000,100000,1,0,Everyone,1,Productivity,nan,22/11/2017,2.10.1,6
6070,To-Do List Widget,PRODUCTIVITY,28,3,7801,201000,1000000,1,0,Everyone,1,Productivity,nan,28/09/2013,2,1.5
6071,NoteToDo. Notes. To do list,PRODUCTIVITY,28,4,57449,5000000,1000000,1,0,Everyone,1,Productivity,nan,08/04/2018,1.2.187-83,4
6072,"Memory Helper - To do list, Notepad, Notes, Memo",PRODUCTIVITY,28,4,7566,4000000,500000,1,0,Everyone,1,Productivity,nan,21/07/2018,67,4.1
6073,"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,28,4,4649,30000000,100000,1,0,Everyone,1,Productivity,nan,19/06/2018,2.8.12,5
6074,"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,17,4,10484,9000000,1000000,1,0,Everyone,1,Lifestyle,nan,06/09/2018,1.4.9,4.1
6075,"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,28,4,2537,8500000,500000,1,0,Everyone,1,Productivity,nan,01/10/2018,2.2 (Protostar),4
6076,Cal - Google Calendar + Widget,PRODUCTIVITY,28,4,86172,13000000,1000000,1,0,Everyone,1,Productivity,nan,02/01/2016,1.1.7,4
6077,"Clean My House â€“ Chore To Do List, Task Scheduler",PRODUCTIVITY,28,4,661,3400000,100000,1,0,Everyone,1,Productivity,nan,21/06/2018,2.1.2,4.1
6078,"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,28,4,7969,20000000,100000,1,0,Everyone,1,Productivity,nan,02/06/2018,2.7.92,4.4
6079,To-do list,PRODUCTIVITY,28,4,688,4400000,50000,1,0,Everyone,1,Productivity,nan,17/07/2018,2.22,4
6080,Do Not Crash,FAMILY,19,3,56664,8300000,1000000,1,0,Everyone,1,Casual,nan,02/05/2015,1.4,2.3
6081,Do I Snore or Grind,MEDICAL,20,4,2295,19000000,100000,1,0,Everyone,1,Medical,nan,07/09/2018,0.3.1,5
6082,How well do you know me?,GAME,18,3,1290,6400000,100000,1,0,Everyone,1,Word,nan,26/07/2018,2.3.0,4.1
6083,EasyNote Notepad | To Do List,TOOLS,26,4,15618,2400000,1000000,1,0,Everyone,1,Tools,nan,27/11/2017,1.5.2,2.3
6084,Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,28,4,11402,5300000,1000000,1,0,Everyone,1,Productivity,nan,11/07/2017,1.3.0,5
6085,DO YOU KNOW THE WAY Soundboard,FAMILY,19,4,1007,5200000,100000,1,0,Everyone,1,Entertainment,nan,07/01/2018,7,4.1
6086,Dude Perfect 2,GAME,18,4,401648,70000000,10000000,1,0,Everyone,1,Action,nan,04/12/2017,1.6.1,4.0.3
6087,Endless Ducker,GAME,18,4,8193,41000000,500000,1,0,Everyone,1,Arcade,nan,16/09/2016,1.0.7,4.0.3
6088,Dude Perfect,SPORTS,24,4,97,1900000,10000,1,0,Everyone,1,Sports,nan,28/06/2017,1,4.1
6089,that's lit,GAME,18,4,1115,39000000,100000,1,0,Everyone,1,Arcade,nan,07/07/2017,1,4.3
6090,All Type DP,FAMILY,19,4,1853,5800000,500000,1,0,Everyone,1,Entertainment,nan,05/10/2018,1.8,4
6091,Dp For WhatsApp,PERSONALIZATION,27,4,1623,11000000,1000000,1,0,Mature 17+,4,Personalization,nan,23/06/2018,2.7,4.0.3
6092,DP and Status for WhatsApp 2018,SOCIAL,21,4,787,6900000,100000,1,0,Everyone,1,Social,nan,17/02/2018,2.4.2,4.0.3
6093,DP Editor,PHOTOGRAPHY,23,4,18,15000000,5000,1,0,Teen,2,Photography,nan,08/04/2018,1.5,4.1
6094,DP & Status,FAMILY,19,4,1922,4700000,500000,1,0,Everyone,1,Entertainment,nan,01/09/2018,1.13,4.1
6095,Dp for girls,ART_AND_DESIGN,1,4,175,8199999,50000,1,0,Everyone,1,Art & Design,nan,26/05/2017,1.2,4.0.3
6096,DP Maker,PHOTOGRAPHY,23,4,784,18000000,100000,1,0,Everyone,1,Photography,nan,29/04/2018,1.00.15,4.1
6097,Download Instant DP (Full HD),TOOLS,26,4,1283,4400000,100000,1,0,Everyone,1,Tools,nan,08/04/2018,4.1.0,4.1
6098,Square DP For Whatsapp,PHOTOGRAPHY,23,4,67,15000000,10000,1,0,Everyone,1,Photography,nan,29/03/2017,1,4.0.3
6099,Profile pictures for WhatsApp,PERSONALIZATION,27,4,10786,9400000,500000,1,0,Mature 17+,4,Personalization,nan,20/05/2018,2.3.1,4.3
6100,DP and Status,FAMILY,19,4,623,3000000,100000,1,0,Everyone,1,Entertainment,nan,08/11/2017,1.0.1,3
6101,Dp For Whatsapp,SOCIAL,21,4,39,12000000,5000,1,0,Everyone,1,Social,nan,13/04/2017,1,4.0.3
6102,DP & Status for Whatsapp 2018,PERSONALIZATION,27,4,293,3400000,100000,1,0,Everyone,1,Personalization,nan,08/03/2018,1.4,4.0.3
6103,DP Creator for WhatsApp,PHOTOGRAPHY,23,3,4813,5100000,100000,1,0,Everyone,1,Photography,nan,19/03/2016,1.5,2.2
6104,Dp For FB,PHOTOGRAPHY,23,4,12,2000000,1000,1,0,Teen,2,Photography,nan,19/10/2017,1,4.1
6105,Best DP and Status (Daily Updates Photos),FAMILY,19,4,3003,3200000,1000000,1,0,Everyone,1,Entertainment,nan,05/07/2018,1.8,4
6106,Profile Pictures and DP for Whatsapp,SOCIAL,21,4,48,11000000,5000,1,0,Everyone,1,Social,nan,05/12/2017,1.3,4.0.3
6107,All Types DP & Status Maker,PHOTOGRAPHY,23,4,16,14000000,1000,1,0,Teen,2,Photography,nan,07/12/2018,2.1.5,4.0.3
6108,DP Photo Editor,PHOTOGRAPHY,23,4,88,7700000,10000,1,0,Everyone,1,Photography,nan,29/09/2017,2.5,4.1
6109,Status For WhatsApp DP - pro,PERSONALIZATION,27,4,49,12000000,10000,1,0,Teen,2,Personalization,nan,31/05/2018,1.7,4.1
6110,"Marathi DP - status and message,jokes,Video app",FAMILY,19,4,694,3800000,100000,1,0,Everyone,1,Entertainment,nan,08/01/2018,1.6,4.2
6111,Cute Images for Whatsapp,FAMILY,19,4,634,8100000,100000,1,0,Teen,2,Entertainment,nan,23/12/2015,1,2.3.3
6112,Profile Pictures - Best DP Status,FAMILY,19,4,131,5400000,50000,1,0,Everyone,1,Entertainment,nan,29/11/2017,1.2.1,4.1
6113,Dp for Facebook,SOCIAL,21,4,56,10000000,5000,1,0,Everyone,1,Social,nan,16/05/2017,1,4.0.3
6114,Fifa World Cup 2018: Photo Frame Editor & DP Maker,PHOTOGRAPHY,23,4,666,8700000,100000,1,0,Everyone,1,Photography,nan,20/06/2018,6.1,4.0.3
6115,DP and Status Images | All Latest Status 2018,LIFESTYLE,17,4,25,3800000,10000,1,0,Teen,2,Lifestyle,nan,22/07/2017,1,4
6116,Best DP and Status,SOCIAL,21,4,93,5600000,10000,1,0,Teen,2,Social,nan,29/11/2017,7.6.5,4.1
6117,"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,17,3,121,3800000,10000,1,0,Mature 17+,4,Lifestyle,nan,29/12/2017,DPSTATUS1.0.1,4.0.3
6118,Instant DP Downloader for Instagram,SOCIAL,21,4,38,4099999,5000,1,0,Everyone,1,Social,nan,08/04/2018,1.0.4,4.2
6119,DP Display Pictures Life Quotes Motivational GM,SOCIAL,21,4,39,11000000,5000,1,0,Everyone,1,Social,nan,01/01/2018,20,4.1
6120,Latest DP and Status Pro 2018,FAMILY,19,4,19,5700000,1000,1,0,Everyone,1,Entertainment,nan,01/05/2018,1.0.4,4.0.3
6121,Best DP And Video Status 2018 For Whatsapp,FAMILY,19,4,91,3800000,10000,1,0,Everyone,1,Entertainment,nan,31/05/2018,9,4.1
6122,Qeek for Instagram - Zoom profile insta DP,SOCIAL,21,4,12111,9100000,500000,1,0,Everyone,1,Social,nan,05/03/2018,1.47,4.3
6123,DP Battle,FAMILY,19,4,132,2500000,5000,1,0,Everyone,1,Entertainment,nan,26/03/2017,2.0.5,4.0.3
6124,Faceoff DP Battle App,FAMILY,19,4,38,6700000,1000,1,0,Everyone,1,Entertainment,nan,15/06/2018,5.2,4.4
6125,Insta Square Profile DP,PHOTOGRAPHY,23,3,42,11000000,5000,1,0,Everyone,1,Photography,nan,09/01/2015,1,4
6126,Name Art DP - Focus n Filter Text 2018,ART_AND_DESIGN,1,4,132,7700000,10000,1,0,Everyone,1,Art & Design,nan,01/04/2018,1,4.1
6127,DP Status 2017,PHOTOGRAPHY,23,4,302,7000000,50000,1,0,Everyone,1,Photography,nan,15/06/2017,15|06|17,4.1
6128,Dairy Queen,FOOD_AND_DRINK,13,3,742,43000000,100000,1,0,Everyone,1,Food & Drink,nan,25/07/2018,2.1.0,4.1
6129,DQ Texas,FOOD_AND_DRINK,13,4,336,13000000,100000,1,0,Everyone,1,Food & Drink,nan,18/05/2018,1.4.1,4.1
6130,DQ Events,BUSINESS,5,2,41,20000000,10000,1,0,Everyone,1,Business,nan,20/12/2017,1.1,4
6131,Dash Quest Heroes,GAME,18,4,8432,59000000,500000,1,0,Everyone 10+,3,Adventure,nan,16/07/2018,1.4.0,4.1
6132,Coupons for Dairy Queen,FOOD_AND_DRINK,13,4,42,3900000,100,1,0,Teen,2,Food & Drink,nan,18/07/2018,1,5
6133,DRAGON QUEST VIII,FAMILY,19,4,7812,27000000,50000,0,19.99,Everyone 10+,3,Role Playing,nan,04/04/2017,1.1.4,4
6134,ODTMobile v4,BUSINESS,5,4,3,16000000,1000,1,0,Everyone,1,Business,nan,17/04/2018,1.1,4.1
6135,DRAGON QUEST III,FAMILY,19,4,1661,63000000,10000,0,9.99,Everyone,1,Role Playing,nan,03/09/2018,1.0.5,4
6136,LightMeter (noAds),PHOTOGRAPHY,23,4,617,12000000,10000,0,1.99,Everyone,1,Photography,nan,22/11/2016,1.5.10.NA,3.2
6137,DRAGON QUEST,FAMILY,19,4,9659,30000000,100000,0,2.99,Everyone,1,Role Playing,nan,03/10/2017,1.0.7,2.3
6138,DRAGON QUEST II,FAMILY,19,4,2576,44000000,10000,0,4.99,Everyone,1,Role Playing,nan,03/09/2018,1.0.5,4
6139,SONIC Drive-In,FOOD_AND_DRINK,13,4,19373,43000000,1000000,1,0,Everyone,1,Food & Drink,nan,31/07/2018,3.3.6,4.4
6140,DRAGON QUEST VI,FAMILY,19,4,3358,17000000,100000,0,14.99,Everyone,1,Role Playing,nan,08/01/2018,1.0.4,2.3
6141,McDonald's,FOOD_AND_DRINK,13,3,145646,42000000,10000000,1,0,Everyone,1,Food & Drink,nan,31/07/2018,5.15.0,4.4
6142,DQT GPS,BUSINESS,5,4,3,6300000,500,1,0,Everyone,1,Business,nan,10/05/2015,1.2,4.2
6143,Discovery Insure,MAPS_AND_NAVIGATION,33,2,1911,20000000,100000,1,0,Everyone,1,Maps & Navigation,nan,17/03/2018,di-v3.4.0.4,4.3
6144,Taco Bell,LIFESTYLE,17,3,28140,16000000,1000000,1,0,Everyone,1,Lifestyle,nan,30/07/2018,5.0.4,4.2
6145,LightMeter Free,PHOTOGRAPHY,23,4,5485,13000000,1000000,1,0,Everyone,1,Photography,nan,28/04/2016,1.2.3,3.2
6146,CHRONO TRIGGER (Upgrade Ver.),FAMILY,19,3,11250,6300000,100000,0,9.99,Everyone 10+,3,Role Playing,nan,06/12/2018,2.0.4,4.2
6147,ODTMobile,BUSINESS,5,3,15,2700000,10000,1,0,Everyone,1,Business,nan,03/10/2016,3.2,2.2
6148,Whataburger,FOOD_AND_DRINK,13,4,5093,56000000,500000,1,0,Everyone,1,Food & Drink,nan,04/10/2018,1.9.0,4.2
6149,FINAL FANTASY DIMENSIONS,FAMILY,19,4,8450,1100000,100000,0,13.99,Everyone,1,Role Playing,nan,15/03/2017,1.1.3,2.3.3
6150,Arby's,FOOD_AND_DRINK,13,3,194,26000000,100000,1,0,Everyone,1,Food & Drink,nan,07/12/2018,1.3.1,4.4
6151,RPG Dragon Lapis,FAMILY,19,4,13492,56000000,100000,1,0,Teen,2,Role Playing,nan,07/09/2018,1.1.4g,4.1
6152,Find Fast Food,SHOPPING,22,3,272,785000,100000,1,0,Everyone,1,Shopping,nan,11/11/2012,1.1.6,2.2
6153,Jungle book-The Great Escape,GAME,18,3,2362,25000000,100000,1,0,Everyone,1,Action,nan,17/07/2013,1.3,2.3
6154,Bunny Skater,GAME,18,4,139432,4700000,10000000,1,0,Everyone,1,Adventure,nan,20/11/2013,1.5,2.1
6155,DQSalmaan - A fan made App,FAMILY,19,4,707,6000000,10000,1,0,Everyone,1,Entertainment,nan,02/04/2018,1.5,4.1
6156,Culver's,LIFESTYLE,17,3,1638,4900000,100000,1,0,Everyone,1,Lifestyle,nan,04/11/2018,1.2,4.3
6157,Wendyâ€™s â€“ Food and Offers,FOOD_AND_DRINK,13,3,6512,18000000,1000000,1,0,Everyone,1,Food & Drink,nan,04/12/2018,5.7.0,4.4
6158,Dunkin' Donuts,FOOD_AND_DRINK,13,4,68270,66000000,1000000,1,0,Everyone,1,Food & Drink,nan,20/06/2018,5.0.0,4.4
6159,SUBWAYÂ®,FOOD_AND_DRINK,13,3,21381,41000000,1000000,1,0,Everyone,1,Food & Drink,nan,24/07/2018,7.9.0.0,4.4
6160,The Walking Zombie: Dead City,GAME,18,4,58575,96000000,1000000,1,0,Teen,2,Action,nan,21/02/2018,2.55,4.1
6161,Monster Fishing 2018,SPORTS,24,4,32881,76000000,1000000,1,0,Everyone,1,Sports,nan,08/07/2018,0.0.80,4.1
6162,Call Blocker & Blacklist,COMMUNICATION,7,4,6,4200000,1000,1,0,Everyone,1,Communication,nan,13/07/2018,3.1.0,4
6163,Panera Bread,FOOD_AND_DRINK,13,4,10225,36000000,1000000,1,0,Everyone,1,Food & Drink,nan,08/06/2018,4.4.2,5
6164,IHOPÂ®,FOOD_AND_DRINK,13,4,441,24000000,100000,1,0,Everyone,1,Food & Drink,nan,04/03/2018,2.2.0,4.1
6165,Starbucks,FOOD_AND_DRINK,13,4,455496,35000000,10000000,1,0,Everyone,1,Food & Drink,nan,08/01/2018,4.11.1,4.4
6166,myGrow,PRODUCTIVITY,28,4,84,23000000,1000,0,4.29,Mature 17+,4,Productivity,nan,29/04/2016,2.3.9,3.2
6167,Dr. Parking 4,GAME,18,4,475369,13000000,50000000,1,0,Everyone,1,Racing,nan,03/06/2018,1.14,4.0.3
6168,Dr. Driving 2,GAME,18,4,358633,19000000,10000000,1,0,Everyone,1,Racing,nan,05/03/2018,1.32,4.0.3
6169,dr.fone - Recovery & Transfer wirelessly & Backup,TOOLS,26,3,23347,7600000,5000000,1,0,Everyone,1,Tools,nan,28/05/2018,3.2.0.169,2.3
6170,Dr. Truck Driver : Real Truck Simulator 3D,FAMILY,19,4,1626,96000000,100000,1,0,Everyone 10+,3,Simulation,nan,07/05/2018,1.8,4.1
6171,Dr. Cares - Pet Rescue 911 ðŸ¶,FAMILY,19,4,14432,35000000,500000,1,0,Everyone,1,Casual,nan,21/09/2017,1.5,4.0.3
6172,Dr. Parker : Parking Simulator,GAME,18,4,14253,81000000,1000000,1,0,Everyone,1,Racing,nan,18/01/2018,3.1,4
6173,Dr. Parker : Real car parking simulation,GAME,18,4,15829,95000000,1000000,1,0,Everyone,1,Racing,nan,24/07/2018,1.29,4
6174,Dr. Battery - Fast Charger - Super Cleaner 2018,TOOLS,26,4,101738,10000000,1000000,1,0,Everyone,1,Tools,nan,26/07/2018,2.2.82,4
6175,"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",TOOLS,26,4,372553,21000000,10000000,1,0,Everyone,1,Tools,nan,08/06/2018,3.0.1114,4.1
6176,DR TV,VIDEO_PLAYERS,31,3,6716,4700000,500000,1,0,Mature 17+,4,Video Players & Editors,nan,25/06/2018,3.0.6,4.4
6177,Real Car Dr Parking Master: Parking Games 2018,FAMILY,19,4,3345,27000000,1000000,1,0,Everyone,1,Simulation,nan,05/12/2018,1,4.1
6178,Doctor Kids,FAMILY,19,4,200450,25000000,10000000,1,0,Everyone,1,Casual,Pretend Play,26/07/2018,1.39,4.1
6179,Dr. Rocket,GAME,18,4,42182,3400000,1000000,1,0,Everyone,1,Arcade,nan,01/06/2018,1.11,4.1
6180,Dr. Muscle,HEALTH_AND_FITNESS,14,4,87,33000000,10000,1,0,Everyone,1,Health & Fitness,nan,28/07/2018,2.5,4.0.3
6181,Dr. Dominoes,GAME,18,4,2700,5700000,500000,1,0,Everyone,1,Board,nan,01/03/2018,1.06,4.1
6182,Dr. Sudoku,FAMILY,19,3,2310,3100000,500000,1,0,Everyone,1,Puzzle,nan,01/04/2018,1.06,4.1
6183,Dr. Unblock,FAMILY,19,3,3847,4300000,1000000,1,0,Everyone,1,Puzzle,nan,01/03/2018,1.05,4.1
6184,Dr. Gomoku,GAME,18,3,85317,4500000,5000000,1,0,Everyone,1,Board,nan,15/01/2018,1.54,4.0.3
6185,Dr. Panda Farm,FAMILY,19,4,265,46000000,10000,0,2.99,Everyone,1,Education,Pretend Play,21/07/2016,1,4
6186,DR.MEEP,FAMILY,19,4,54,33000000,500,0,2.99,Everyone,1,Puzzle,nan,29/06/2018,1.2,4.1
6187,Dr. Panda Art Class,FAMILY,19,4,1013,58000000,50000,0,2.99,Everyone,1,Education,Creativity,26/04/2017,1.7,4
6188,Dr. Panda's Swimming Pool,FAMILY,19,4,2311,9300000,100000,0,1.99,Everyone,1,Casual,Pretend Play,15/01/2015,1.01,4
6189,Dr. Pixel: Pill mania Classic,FAMILY,19,4,2419,6200000,100000,1,0,Everyone,1,Puzzle,nan,31/03/2018,1.2.7,4
6190,Dr. Chess,GAME,18,4,97209,6700000,1000000,1,0,Everyone,1,Board,nan,14/01/2018,1.41,4.0.3
6191,Super Dr. Parking 3D,FAMILY,19,4,4518,41000000,1000000,1,0,Everyone,1,Simulation,nan,17/12/2017,3.3,4.1
6192,Dr Dre - Beatmaker,GAME,18,4,146,6000000,10000,1,0,Mature 17+,4,Music,nan,28/02/2018,5.3.8,4
6193,Dr. Panda & Toto's Treehouse,FAMILY,19,4,3397,9500000,50000,0,3.99,Everyone,1,Casual,Pretend Play,12/09/2014,1.8,4
6194,Dr. Cares - Amy's Pet Clinic ðŸˆ ðŸ•,FAMILY,19,4,3580,60000000,100000,1,0,Everyone,1,Casual,nan,30/04/2018,1.8,4.4
6195,Dr. Splorchy Presents Space Heroes,GAME,18,4,18,31000000,100,0,4.99,Mature 17+,4,Adventure,nan,23/07/2018,1,7
6196,Pet Vet Dr - Animals Hospital,FAMILY,19,3,11748,36000000,1000000,1,0,Teen,2,Casual,nan,31/10/2016,1.3,4.0.3
6197,Dr.Android Repair Master 2017,PRODUCTIVITY,28,3,1205,4300000,100000,1,0,Everyone,1,Productivity,nan,06/10/2018,2,4
6198,DR CONTROL,FAMILY,19,3,267,1500000,10000,1,0,Everyone,1,Entertainment,nan,03/08/2017,2.1.0,4.0.3
6199,Dr Driving Racer,GAME,18,4,183,68000000,10000,1,0,Everyone,1,Racing,nan,14/06/2018,2.1,4.1
6200,Dr. McDougall Mobile Cookbook,HEALTH_AND_FITNESS,14,3,76,1200000,1000,0,4.99,Everyone,1,Health & Fitness,nan,26/01/2015,1.1,2.2
6201,Dr. Seuss's ABC,FAMILY,19,4,429,12000000,10000,0,3.99,Everyone,1,Books & Reference,Education,26/02/2018,2.05,4.0.3
6202,Dr. Booster - Boost Game Speed,TOOLS,26,4,138872,22000000,10000000,1,0,Everyone,1,Tools,nan,15/05/2018,2.0.1077,4.1
6203,Dr. Panda Hospital,FAMILY,19,4,1091,45000000,50000,0,2.99,Everyone,1,Education,Pretend Play,12/05/2013,1.6,2.0.1
6204,Dr. Panda CafÃ© Freemium,FAMILY,19,4,11788,62000000,1000000,1,0,Everyone,1,Educational,Pretend Play,08/10/2017,1.01,4
6205,Dr. Panda Ice Cream Truck Free,FAMILY,19,4,23022,80000000,1000000,1,0,Everyone,1,Role Playing,Pretend Play,08/02/2018,2.16,4.1
6206,Dr. Doug's Tips,BOOKS_AND_REFERENCE,4,4,22,34000000,1000,1,0,Everyone,1,Books & Reference,nan,09/01/2016,1.1,2.3
6207,Dr. 2048,FAMILY,19,3,1985,3500000,500000,1,0,Everyone,1,Puzzle,nan,30/12/2017,1.05,4.1
6208,Dr. Panda Restaurant 2,FAMILY,19,4,3725,67000000,100000,0,2.99,Everyone,1,Educational,Pretend Play,17/02/2016,1.96,4
6209,Dr. Panda Supermarket,FAMILY,19,4,1357,58000000,50000,0,2.99,Everyone,1,Educational,Pretend Play,16/02/2016,1.6,4
6210,Dr. Shogi,GAME,18,3,19291,5100000,1000000,1,0,Everyone,1,Board,nan,01/02/2018,1.24,4.1
6211,DR Sebi's Alkaline List,FAMILY,19,4,68,5500000,5000,1,0,Everyone,1,Education,nan,04/05/2017,0.1,2.3
6212,DraStic DS Emulator,GAME,18,4,87766,12000000,1000000,0,4.99,Everyone,1,Action,nan,19/07/2016,r2.5.0.3a,2.3
6213,NDS Emulator - For Android 6,GAME,18,4,14002,19000000,1000000,1,0,Everyone,1,Arcade,nan,26/07/2018,pb1.0.0.1,4.0.3
6214,Free DS Emulator,GAME,18,4,22896,19000000,1000000,1,0,Everyone,1,Arcade,nan,26/07/2018,pb1.0.0.1,4.0.3
6215,nds4droid,GAME,18,3,107778,8800000,10000000,1,0,Everyone,1,Arcade,nan,02/12/2016,47,2.3.3
6216,MegaNDS (NDS Emulator),GAME,18,3,2218,11000000,500000,1,0,Everyone,1,Arcade,nan,18/10/2017,2,4
6217,DS file,PRODUCTIVITY,28,4,10676,12000000,1000000,1,0,Everyone,1,Productivity,nan,23/05/2018,4.11.0,4.1
